age,annual_income,employment_years,credit_history_years,loan_amount,loan_term_months,interest_rate,monthly_debt,debt_to_income,credit_utilization,late_payments_12m,recent_credit_inquiries,existing_loans,savings_balance,home_ownership,loan_purpose,employment_type,region,defaulted
25,19995.3,5.7,1.0,11977.16,48,11.29,438.58,0.263,0.735,2,2,5,4904.59,own,debt_consolidation,contract,south,1
53,31675.31,3.6,35.9,21251.94,48,14.88,1071.93,0.406,0.252,0,2,3,0.0,mortgage,debt_consolidation,salaried,northeast,0
68,53124.73,7.7,40.0,32867.78,36,18.36,596.86,0.135,0.754,1,2,5,0.0,mortgage,medical,contract,south,1
61,28979.02,5.2,36.9,11361.72,36,14.29,316.38,0.131,0.636,1,3,3,9299.27,mortgage,education,contract,south,0
49,27148.0,13.3,24.5,5286.83,36,11.55,268.3,0.119,0.486,0,2,4,7550.81,own,education,salaried,southeast,0
22,56312.3,11.9,1.0,20003.24,36,9.46,2724.85,0.581,0.251,1,1,3,0.0,mortgage,education,salaried,southeast,0
68,30375.61,9.0,39.5,21520.31,36,15.36,410.86,0.162,0.443,0,2,5,0.0,mortgage,small_business,self_employed,southeast,1
42,54934.01,8.0,21.0,39438.61,48,12.17,1558.55,0.34,0.499,0,0,0,7313.14,own,home_improvement,salaried,northeast,1
34,41363.97,6.1,10.1,24973.85,36,14.2,1081.87,0.314,0.21,0,0,2,26572.87,own,home_improvement,salaried,southeast,0
63,29911.71,1.5,40.0,7441.77,36,13.5,636.56,0.255,0.578,2,0,4,8941.82,own,debt_consolidation,salaried,midwest,0
56,42254.66,5.6,32.6,10246.9,36,12.63,1304.17,0.37,0.176,0,1,2,21443.57,rent,education,salaried,midwest,0
56,39521.05,6.9,36.6,26647.31,60,15.73,268.44,0.082,0.163,0,0,5,11944.26,mortgage,medical,salaried,north,0
34,53038.36,7.4,11.8,11106.61,24,16.83,1260.9,0.285,0.103,1,0,3,7681.85,rent,home_improvement,self_employed,southeast,1
68,27438.29,8.4,40.0,13390.07,24,22.75,774.78,0.339,0.726,0,2,0,0.0,rent,home_improvement,salaried,southeast,0
42,35147.42,10.2,17.2,12593.27,24,17.68,1504.85,0.514,0.185,1,0,3,9278.44,mortgage,small_business,self_employed,southeast,0
46,33663.3,3.7,30.6,10444.61,36,21.19,1286.28,0.459,0.1,1,2,1,20729.28,rent,small_business,self_employed,south,1
57,46431.91,3.8,33.3,25386.68,36,11.06,2085.07,0.539,0.182,0,2,2,9845.31,mortgage,small_business,self_employed,north,1
52,22458.51,12.3,34.5,16271.83,36,7.78,530.02,0.283,0.667,0,1,0,2801.94,rent,debt_consolidation,salaried,northeast,0
29,52951.43,9.6,9.8,32295.57,24,14.44,688.76,0.156,0.333,1,1,5,17410.9,own,education,salaried,north,0
35,42018.2,4.9,6.8,17911.62,48,18.1,1038.45,0.297,0.303,1,1,2,20233.27,rent,education,salaried,north,1
38,19868.51,6.1,12.4,7900.68,36,17.44,993.51,0.6,0.549,3,1,4,6454.46,rent,debt_consolidation,salaried,south,1
66,57381.11,6.1,37.8,39697.88,36,19.59,935.97,0.196,0.369,1,2,2,11913.92,mortgage,small_business,salaried,south,0
55,88284.43,6.6,25.0,42747.98,12,5.5,1282.83,0.174,0.371,0,5,5,53175.22,mortgage,home_improvement,self_employed,southeast,0
38,52615.72,8.4,18.5,22776.43,12,19.76,2586.69,0.59,0.599,2,0,2,11728.49,mortgage,medical,salaried,midwest,1
56,62902.02,16.6,26.3,34607.85,12,15.91,3108.19,0.593,0.79,0,1,0,8244.97,mortgage,medical,salaried,northeast,0
56,35805.47,7.3,39.6,9646.24,36,8.02,479.16,0.161,0.708,3,1,2,17933.06,own,small_business,salaried,southeast,0
39,18000.0,9.2,12.6,2882.76,36,17.54,743.26,0.496,0.552,2,1,0,11063.72,rent,home_improvement,self_employed,north,1
40,18000.0,0.0,19.2,11856.96,24,15.21,468.09,0.312,0.756,3,2,4,11214.44,rent,medical,salaried,midwest,1
63,38450.79,4.6,40.0,19324.4,24,16.1,1108.01,0.346,0.573,0,3,5,8174.31,rent,debt_consolidation,self_employed,north,0
47,26940.04,11.4,21.2,6031.14,12,18.7,784.16,0.349,0.511,3,1,1,15028.97,rent,home_improvement,contract,southeast,0
28,23526.39,8.1,1.0,7240.72,36,16.31,1182.05,0.603,0.216,1,1,0,2258.52,mortgage,home_improvement,salaried,midwest,1
55,33645.9,0.0,27.9,25021.04,12,8.31,503.89,0.18,0.189,1,4,4,12988.56,rent,debt_consolidation,contract,northeast,0
49,44736.54,9.2,25.0,23248.99,12,13.9,1854.53,0.497,0.727,0,1,4,17752.3,rent,medical,salaried,southeast,0
45,18766.75,14.2,21.4,9772.8,12,7.71,150.0,0.096,0.106,0,1,4,2975.33,mortgage,debt_consolidation,salaried,southeast,0
55,28608.85,0.0,29.6,4733.71,36,17.23,1000.0,0.419,0.418,0,3,3,5009.1,mortgage,education,self_employed,southeast,1
64,65130.33,12.6,39.6,47575.42,60,20.37,2347.11,0.432,0.384,0,0,3,32815.67,own,education,self_employed,southeast,0
36,21990.79,0.0,10.6,15007.68,36,9.29,892.46,0.487,0.446,2,1,1,2331.84,mortgage,small_business,self_employed,northeast,1
41,49776.57,10.3,17.1,23151.23,12,11.68,2405.95,0.58,0.341,1,2,1,28608.52,rent,debt_consolidation,salaried,north,0
30,28181.28,6.5,3.2,8874.71,60,10.79,1143.86,0.487,0.576,2,2,3,14402.08,rent,home_improvement,salaried,north,1
52,43444.23,0.0,36.3,24318.99,60,12.59,1720.96,0.475,0.815,1,0,5,17702.03,rent,medical,salaried,southeast,1
40,54768.89,8.3,17.6,35327.35,36,16.23,990.61,0.217,0.891,3,0,1,2360.21,rent,home_improvement,salaried,northeast,0
37,47161.74,11.1,20.2,29016.57,12,12.64,2421.49,0.616,0.4,0,3,2,19952.18,mortgage,debt_consolidation,salaried,southeast,0
54,50607.09,8.0,29.8,37223.53,48,17.24,1404.1,0.333,0.347,0,1,3,22463.22,own,education,contract,southeast,1
40,21297.2,8.8,9.6,11100.5,60,18.97,542.05,0.305,0.245,0,1,0,5435.36,rent,education,salaried,midwest,0
43,55145.87,4.9,22.1,17777.48,48,19.13,1613.08,0.351,0.393,0,0,3,3993.75,rent,small_business,salaried,north,0
42,24145.88,0.0,18.4,10471.93,36,9.8,589.14,0.293,0.375,0,0,0,10785.78,rent,home_improvement,salaried,north,0
33,38522.88,9.3,6.6,24434.28,36,20.32,1285.91,0.401,0.351,1,1,4,4223.37,mortgage,debt_consolidation,self_employed,south,0
27,38501.92,13.5,13.3,11056.44,60,20.66,862.43,0.269,0.612,1,4,5,3802.99,own,debt_consolidation,contract,midwest,0
60,42351.18,11.0,39.3,11256.4,12,21.02,739.63,0.21,0.435,0,3,5,0.0,rent,small_business,self_employed,south,0
25,39796.0,0.0,1.0,22948.2,12,13.84,1927.18,0.581,0.213,2,1,0,6733.43,mortgage,medical,salaried,northeast,0
36,24236.13,0.4,26.0,9694.19,48,11.34,1173.49,0.581,0.685,2,1,3,7340.86,rent,education,self_employed,southeast,1
53,19595.51,3.1,34.4,12432.16,12,10.37,568.22,0.348,0.215,3,2,2,0.0,mortgage,small_business,contract,southeast,1
27,49830.7,0.1,1.0,10490.39,36,9.87,2489.71,0.6,0.482,1,3,2,18947.21,rent,small_business,salaried,north,1
52,37348.59,6.7,24.5,12380.64,24,14.55,947.68,0.304,0.618,2,0,4,20518.65,rent,education,salaried,southeast,0
56,55979.36,8.1,31.3,16172.6,24,18.06,1349.03,0.289,0.626,0,4,5,20994.17,mortgage,home_improvement,salaried,north,0
52,33901.42,0.8,25.0,18973.16,12,19.99,1624.81,0.575,0.354,2,1,3,9839.94,rent,medical,salaried,southeast,1
35,19145.65,9.6,11.0,11456.33,36,12.46,672.93,0.422,0.463,4,0,3,1764.43,rent,small_business,contract,midwest,1
21,51832.59,8.9,1.0,21110.47,36,14.34,2124.1,0.492,0.143,0,2,3,16343.28,rent,debt_consolidation,self_employed,north,0
63,29567.89,4.3,40.0,12452.77,36,14.06,746.3,0.303,0.436,0,1,3,9305.06,rent,small_business,salaried,southeast,0
36,39880.45,5.8,12.5,8102.91,24,11.83,996.28,0.3,0.696,1,3,2,21517.03,mortgage,debt_consolidation,salaried,south,0
59,26319.54,0.0,38.8,14795.58,60,17.59,274.13,0.125,0.397,2,1,4,15630.68,rent,small_business,salaried,midwest,0
30,68913.45,5.2,1.3,51351.56,36,16.02,3457.4,0.602,0.463,1,3,3,17354.0,mortgage,education,contract,southeast,1
28,23905.0,6.5,1.0,14584.22,60,15.1,404.59,0.203,0.076,2,3,3,0.0,mortgage,education,salaried,southeast,0
58,29979.81,7.2,28.8,7811.56,36,16.0,866.68,0.347,0.519,0,3,0,13082.71,rent,debt_consolidation,salaried,southeast,0
66,36139.02,8.0,40.0,18523.68,12,17.08,427.31,0.142,0.436,1,1,1,22057.23,rent,education,self_employed,southeast,0
62,21835.3,7.5,40.0,6677.73,48,17.04,781.26,0.429,0.58,1,0,1,13141.56,mortgage,debt_consolidation,salaried,southeast,1
57,39688.56,5.4,28.3,5517.16,48,10.98,962.69,0.291,0.573,1,1,3,25893.47,mortgage,small_business,salaried,southeast,0
32,67982.28,7.6,6.6,15859.48,12,18.26,2801.65,0.495,0.515,1,1,0,11800.54,mortgage,debt_consolidation,self_employed,southeast,0
64,28113.52,10.5,39.5,5190.71,36,15.57,855.88,0.365,0.883,6,2,2,15327.17,mortgage,small_business,salaried,north,1
53,40780.53,6.1,32.9,9927.51,36,12.67,509.48,0.15,0.725,3,0,2,0.0,own,medical,salaried,southeast,0
29,18000.0,7.8,4.1,11182.15,12,15.48,150.0,0.1,0.578,0,1,4,171.06,mortgage,debt_consolidation,salaried,southeast,0
27,33984.16,5.8,8.9,10347.64,36,15.95,551.46,0.195,0.791,2,3,0,12865.43,own,education,salaried,midwest,1
62,30288.47,3.9,36.1,18080.25,24,19.04,1189.19,0.471,0.388,1,1,3,0.0,mortgage,education,salaried,midwest,1
34,24495.16,8.6,4.8,17582.22,12,10.11,1076.56,0.527,0.451,3,0,3,2447.57,own,education,salaried,south,1
57,54404.88,4.3,26.7,26211.84,48,20.06,1198.36,0.264,0.478,4,2,4,0.0,own,medical,salaried,south,0
27,30120.99,8.0,1.0,12825.75,36,14.6,927.22,0.369,0.409,0,1,1,0.0,rent,home_improvement,salaried,south,1
34,32063.05,6.6,17.2,18999.92,48,12.37,560.05,0.21,0.72,0,3,3,878.48,mortgage,debt_consolidation,salaried,north,0
34,29483.29,5.3,10.1,5341.39,48,12.25,1364.68,0.555,0.375,0,2,2,11417.83,rent,education,salaried,north,1
34,18000.0,5.2,1.4,7015.93,60,10.29,901.82,0.601,0.512,0,1,1,3698.84,own,small_business,salaried,southeast,1
53,21473.3,4.5,33.9,9324.99,36,7.19,870.72,0.487,0.605,0,2,0,8333.57,rent,education,self_employed,south,1
64,51723.07,0.0,40.0,33287.02,36,17.35,551.71,0.128,0.711,0,1,2,19543.9,mortgage,education,salaried,midwest,0
64,18000.0,8.0,34.6,11393.23,24,22.82,474.07,0.316,0.321,1,3,2,0.0,rent,education,self_employed,midwest,0
56,25037.94,7.4,30.2,16385.01,36,7.71,1282.93,0.615,0.288,0,3,0,9855.32,own,home_improvement,self_employed,southeast,0
30,29205.65,9.9,1.0,16345.23,36,10.51,496.17,0.204,0.237,0,0,4,0.0,own,home_improvement,salaried,north,0
67,71848.94,4.4,40.0,32637.39,48,17.66,2646.76,0.442,0.775,0,2,4,37054.2,mortgage,medical,salaried,midwest,1
47,47706.05,14.1,28.5,30606.49,36,14.31,2332.92,0.587,0.359,3,2,1,26245.57,rent,home_improvement,contract,south,0
47,27336.78,5.0,18.5,18320.23,12,18.0,1133.41,0.498,0.341,2,2,0,14312.32,mortgage,small_business,salaried,south,0
54,59748.28,3.0,36.4,25255.92,48,14.07,2035.35,0.409,0.52,0,0,4,17086.37,rent,education,salaried,south,0
57,25310.72,2.5,34.9,18754.41,48,12.06,745.87,0.354,0.255,3,2,0,12763.23,own,debt_consolidation,salaried,midwest,1
66,52776.53,0.0,40.0,35420.2,36,13.55,2557.73,0.582,0.843,3,2,2,6324.86,rent,education,contract,northeast,1
48,19521.5,12.6,20.3,8620.61,36,5.5,476.9,0.293,0.404,0,3,1,11779.88,mortgage,debt_consolidation,salaried,midwest,0
50,54218.0,12.0,24.2,8872.84,36,9.7,2560.38,0.567,0.7,1,0,1,0.0,rent,medical,contract,north,1
56,29127.09,8.9,30.9,7614.69,48,18.48,759.17,0.313,0.378,0,0,4,8965.17,own,small_business,salaried,northeast,0
33,22427.16,2.9,11.8,13661.08,36,19.51,913.04,0.489,0.733,2,1,1,4454.93,mortgage,debt_consolidation,salaried,southeast,1
35,31533.31,13.7,6.5,5992.19,36,20.41,1509.62,0.574,0.375,1,0,1,16504.52,own,education,salaried,south,0
51,38811.99,5.1,9.9,16144.78,12,16.35,1220.47,0.377,0.45,0,2,1,16861.18,rent,medical,salaried,southeast,0
24,28062.96,5.4,1.0,14061.14,24,5.5,578.41,0.247,0.683,0,0,0,4748.87,mortgage,debt_consolidation,salaried,southeast,1
36,43593.38,12.2,12.6,29353.97,48,11.83,390.64,0.108,0.696,1,4,4,2756.56,rent,debt_consolidation,self_employed,northeast,0
55,27041.89,9.1,37.8,17676.79,36,20.06,1165.06,0.517,0.379,1,0,2,15111.96,mortgage,small_business,self_employed,northeast,1
67,44826.57,15.3,40.0,26962.96,12,21.32,1553.56,0.416,0.596,2,0,1,30510.82,rent,small_business,salaried,southeast,0
45,41594.92,7.5,23.0,15674.94,24,20.22,769.66,0.222,0.325,1,3,1,0.0,mortgage,debt_consolidation,salaried,northeast,0
40,33671.68,4.9,19.4,7058.16,36,13.51,1553.95,0.554,0.627,2,2,5,15614.78,mortgage,small_business,salaried,southeast,1
42,28699.05,4.1,19.1,15551.42,48,9.01,1379.86,0.577,0.567,0,1,3,6881.3,rent,small_business,salaried,north,1
53,36814.5,0.0,22.0,8622.39,36,14.33,1715.16,0.559,0.278,1,0,4,5998.14,mortgage,medical,self_employed,northeast,0
47,43525.69,5.4,18.4,20614.99,48,14.56,1468.34,0.405,0.466,0,0,5,0.0,own,education,salaried,southeast,0
22,82121.54,11.1,1.0,60591.51,48,21.08,4156.4,0.607,0.301,0,4,2,27917.61,mortgage,debt_consolidation,contract,north,1
46,51254.39,8.9,28.4,23920.18,24,15.46,2359.39,0.552,0.373,2,0,2,0.0,mortgage,education,salaried,southeast,0
40,52047.69,6.6,11.0,27413.56,48,14.57,591.18,0.136,0.414,2,0,5,29952.48,rent,home_improvement,salaried,southeast,1
54,126396.0,2.5,31.2,69122.5,12,14.81,6422.99,0.61,0.064,0,0,3,20729.88,mortgage,home_improvement,salaried,south,0
63,42903.24,7.4,40.0,27592.99,36,16.18,1345.57,0.376,0.49,1,1,1,12769.97,own,debt_consolidation,salaried,southeast,0
67,42342.66,10.6,40.0,16684.61,12,17.13,2035.34,0.577,0.277,0,2,5,8465.25,rent,education,salaried,midwest,0
50,46429.32,8.2,22.4,20123.92,12,11.46,1898.12,0.491,0.319,0,3,4,18455.72,own,medical,salaried,north,0
38,22611.96,7.2,25.9,5220.25,12,10.06,809.67,0.43,0.588,1,1,2,733.06,mortgage,debt_consolidation,salaried,midwest,0
42,28668.7,3.3,22.7,14542.15,12,20.26,612.56,0.256,0.296,4,1,1,2997.29,rent,debt_consolidation,salaried,south,0
29,27928.67,10.0,6.5,8555.32,48,7.61,220.16,0.095,0.329,1,1,3,9256.35,rent,small_business,salaried,southeast,0
65,45342.4,0.0,38.7,19941.75,36,21.38,866.94,0.229,0.764,2,1,3,17543.47,mortgage,medical,contract,south,1
61,32107.56,8.0,40.0,19358.64,60,6.48,1204.95,0.45,0.15,3,1,1,6800.33,own,small_business,self_employed,southeast,0
61,36609.16,16.8,40.0,4798.33,36,12.04,1665.97,0.546,0.471,1,2,0,1176.41,mortgage,debt_consolidation,salaried,north,0
36,54542.25,0.5,9.7,25922.12,36,18.58,369.37,0.081,0.324,1,0,4,0.0,mortgage,medical,salaried,southeast,0
36,49638.56,5.5,15.1,11380.65,24,14.5,795.48,0.192,0.552,2,4,5,5437.35,own,small_business,salaried,southeast,1
62,32275.93,6.5,36.6,9554.05,36,8.97,1192.75,0.443,0.268,0,2,5,0.0,rent,home_improvement,contract,midwest,0
47,26071.6,4.6,29.0,3698.76,36,16.29,506.58,0.233,0.305,0,0,2,3994.83,rent,debt_consolidation,self_employed,northeast,0
54,55648.78,10.6,37.1,12619.0,60,14.78,725.84,0.157,0.284,0,4,4,1751.32,mortgage,debt_consolidation,self_employed,north,0
44,47812.11,8.4,17.6,35456.34,60,13.59,495.04,0.124,0.71,1,3,3,6536.87,mortgage,small_business,self_employed,north,1
42,18000.0,7.1,17.9,13483.25,24,11.88,636.68,0.424,0.507,2,1,1,0.0,rent,education,self_employed,south,1
51,30287.05,9.7,23.8,17369.75,36,14.35,1012.66,0.401,0.319,0,0,5,5403.53,mortgage,education,salaried,north,0
60,37031.22,6.6,39.4,18718.16,36,12.06,1677.67,0.544,0.783,1,0,2,13876.37,rent,medical,salaried,north,0
37,47911.39,19.2,17.6,29202.68,36,24.73,998.2,0.25,0.112,1,0,0,17282.59,mortgage,home_improvement,self_employed,north,0
59,50627.12,7.1,29.9,34670.93,12,13.49,648.99,0.154,0.139,4,1,0,19459.49,own,small_business,salaried,north,0
32,38919.1,7.3,15.9,17403.15,36,12.93,1659.07,0.512,0.477,1,2,5,0.0,rent,small_business,salaried,northeast,0
40,44170.13,0.0,11.4,6282.27,48,12.23,2258.64,0.614,0.335,1,5,0,15033.98,mortgage,home_improvement,self_employed,southeast,1
64,35487.56,4.3,35.1,20118.58,24,21.96,812.1,0.275,0.447,1,2,3,6024.07,own,debt_consolidation,self_employed,north,1
66,26029.41,11.1,39.1,19269.56,36,7.62,1187.13,0.547,0.944,1,3,2,10094.26,rent,medical,salaried,southeast,1
65,30954.35,1.2,40.0,8746.88,12,16.01,1268.55,0.492,0.499,1,1,4,17110.28,rent,debt_consolidation,salaried,north,0
36,34821.01,0.0,16.7,14345.68,60,13.49,1660.54,0.572,0.707,2,3,4,10973.37,own,medical,salaried,northeast,1
61,34044.87,6.6,38.9,11834.1,12,8.52,877.11,0.309,0.511,0,2,2,21763.37,mortgage,medical,salaried,south,0
65,18000.0,12.0,40.0,6587.9,24,11.06,202.05,0.135,0.437,1,2,3,2495.85,rent,debt_consolidation,salaried,midwest,0
67,29233.1,6.7,40.0,16793.89,24,15.83,350.58,0.144,0.456,2,0,4,1024.56,rent,debt_consolidation,self_employed,south,1
22,35369.54,5.2,1.0,12676.26,48,10.87,1450.53,0.492,0.385,1,1,4,3356.8,rent,education,salaried,southeast,1
56,30694.07,0.0,30.1,21881.28,48,15.59,1397.09,0.546,0.928,1,1,5,1146.16,mortgage,small_business,self_employed,midwest,1
68,31142.66,8.3,40.0,19230.12,12,21.76,848.09,0.327,0.725,1,1,4,0.0,own,small_business,salaried,southeast,1
57,42402.24,9.1,31.0,5826.81,24,15.22,396.35,0.112,0.705,2,1,2,25961.84,mortgage,debt_consolidation,salaried,midwest,0
32,21956.93,0.0,7.0,13957.71,48,8.4,212.29,0.116,0.613,2,5,3,5211.26,rent,medical,salaried,north,1
57,18000.0,11.0,27.2,10924.2,36,10.94,604.87,0.403,0.267,3,0,4,9457.96,own,small_business,self_employed,south,0
26,29844.88,9.6,1.0,13292.64,12,13.3,1432.7,0.576,0.441,1,3,1,16129.01,rent,small_business,contract,northeast,1
44,47616.19,11.0,16.2,20617.57,60,13.02,1173.64,0.296,0.478,0,1,5,23058.87,rent,medical,salaried,southeast,0
51,70176.75,8.8,25.9,45360.98,24,15.14,2522.47,0.431,0.534,0,2,2,29536.4,own,education,salaried,midwest,0
42,47977.81,9.1,14.6,18596.91,36,15.81,1490.05,0.373,0.208,1,4,4,6021.33,rent,education,salaried,south,0
54,18644.92,8.6,36.8,4110.48,24,21.77,870.83,0.56,0.61,0,2,3,10313.27,mortgage,medical,salaried,southeast,1
32,31332.33,10.0,9.5,9936.3,48,14.48,1382.51,0.529,0.604,1,0,5,13694.45,own,medical,salaried,north,1
50,38475.86,0.0,27.2,11045.56,48,9.66,601.66,0.188,0.194,0,2,4,14519.83,rent,education,salaried,south,0
51,37219.51,0.5,29.1,20436.01,36,19.35,1382.93,0.446,0.752,1,1,4,14344.42,mortgage,education,contract,midwest,0
51,43325.99,3.6,26.0,10081.53,36,19.8,1941.19,0.538,0.425,0,0,4,26048.71,own,debt_consolidation,salaried,south,1
34,23501.97,6.0,8.1,12366.89,60,15.48,1140.5,0.582,0.586,0,1,1,12597.95,rent,medical,contract,north,1
35,35499.58,8.1,10.2,14681.18,48,13.47,1179.06,0.399,0.673,2,3,2,808.81,own,medical,self_employed,northeast,1
33,41214.1,7.8,10.8,26747.39,36,17.11,601.01,0.175,0.137,1,1,4,0.0,rent,small_business,self_employed,northeast,0
43,48863.3,11.0,23.3,20793.74,36,13.61,1553.22,0.381,0.731,1,3,2,9953.26,own,small_business,salaried,southeast,1
49,24626.99,11.1,21.1,17381.15,48,5.87,902.05,0.44,0.58,3,3,3,10806.13,rent,small_business,salaried,midwest,1
38,29882.67,3.0,13.4,20538.23,12,16.87,565.64,0.227,0.48,1,0,3,0.0,mortgage,small_business,salaried,northeast,0
40,18000.0,7.5,21.6,4261.16,12,18.25,908.13,0.605,0.917,2,3,0,7554.6,mortgage,debt_consolidation,salaried,midwest,1
34,26608.5,3.1,11.9,14695.47,24,20.55,451.98,0.204,0.839,3,1,2,3220.62,rent,small_business,salaried,north,1
31,27715.46,5.7,15.8,7073.36,48,11.43,1321.4,0.572,0.919,1,1,1,15829.75,rent,home_improvement,salaried,northeast,1
52,22511.34,7.8,28.8,14377.58,24,15.45,580.79,0.31,0.331,2,1,0,11338.55,mortgage,small_business,self_employed,south,0
60,37032.72,0.0,37.9,19275.74,24,15.54,247.81,0.08,0.598,1,1,1,8541.3,own,medical,salaried,north,1
34,33742.14,16.1,13.6,10301.28,36,14.86,1049.88,0.373,0.764,2,0,1,9043.6,rent,debt_consolidation,salaried,midwest,1
62,18000.0,8.8,31.9,4985.06,24,14.98,628.91,0.419,0.432,0,1,4,10352.04,mortgage,medical,salaried,midwest,1
48,37816.97,4.1,30.2,14772.59,24,14.66,1731.56,0.549,0.421,1,1,1,5873.62,rent,small_business,salaried,north,1
29,23390.94,14.2,2.8,14606.6,36,15.39,724.93,0.372,0.927,1,3,4,7066.7,mortgage,medical,salaried,southeast,1
38,42361.25,5.1,5.2,26330.98,24,17.61,461.84,0.131,0.381,3,1,1,22978.07,mortgage,debt_consolidation,salaried,south,0
21,20163.36,7.0,1.0,2843.58,60,19.63,975.37,0.58,0.368,1,2,4,8284.68,mortgage,debt_consolidation,contract,southeast,1
22,34982.48,4.6,1.0,10860.0,24,11.32,1123.2,0.385,0.414,0,1,3,20438.37,mortgage,small_business,self_employed,midwest,0
37,30670.96,13.1,19.1,11851.14,48,13.78,579.24,0.227,0.391,2,1,0,9317.0,rent,small_business,contract,south,0
42,39234.15,6.1,25.1,19182.23,36,12.73,1848.53,0.565,0.323,1,1,0,14072.74,rent,education,salaried,midwest,0
59,36401.78,7.1,37.9,7797.33,12,12.12,440.74,0.145,0.302,0,1,0,23262.44,rent,small_business,self_employed,southeast,0
27,31033.76,11.3,7.1,10279.26,12,7.71,343.03,0.133,0.518,2,2,2,14867.5,mortgage,home_improvement,self_employed,northeast,0
61,18119.89,8.8,40.0,12283.95,36,14.6,557.04,0.369,0.315,1,1,1,9332.85,rent,medical,contract,southeast,0
32,18575.01,6.3,10.5,7805.68,36,16.51,646.16,0.417,0.323,0,2,0,10518.61,rent,debt_consolidation,salaried,south,0
27,27031.75,10.9,4.5,15916.57,24,13.85,801.76,0.356,0.534,1,1,4,0.0,rent,debt_consolidation,self_employed,northeast,1
54,34424.45,16.7,28.8,14644.52,60,14.46,1668.6,0.582,0.484,1,2,5,2839.65,rent,education,salaried,northeast,1
58,26756.58,7.8,40.0,11048.84,36,16.26,494.83,0.222,0.158,2,4,5,12952.63,mortgage,home_improvement,salaried,south,0
50,44917.78,7.0,30.1,22989.51,60,20.43,2301.01,0.615,0.829,1,4,0,21931.87,own,small_business,salaried,midwest,1
26,30721.78,7.2,3.7,8706.54,24,12.74,231.56,0.09,0.45,2,0,5,16671.69,rent,small_business,salaried,southeast,1
26,23033.26,11.7,3.9,6388.86,24,9.58,276.42,0.144,0.629,1,1,2,3679.15,rent,debt_consolidation,contract,northeast,0
39,30736.3,4.1,7.7,22846.07,36,14.12,461.72,0.18,0.511,2,1,1,12040.53,rent,home_improvement,contract,south,0
42,37981.75,5.4,18.0,25351.49,24,22.41,389.22,0.123,0.633,2,2,0,9401.61,mortgage,debt_consolidation,salaried,southeast,0
68,39594.74,0.4,40.0,23154.43,24,9.62,1044.77,0.317,0.557,0,2,4,11320.17,mortgage,debt_consolidation,salaried,north,0
34,76032.73,1.8,9.1,15693.24,12,17.23,3467.73,0.547,0.254,2,1,1,26414.21,rent,debt_consolidation,salaried,north,0
30,26083.5,4.4,4.5,3626.69,12,19.36,1137.26,0.523,0.582,2,1,3,17719.4,rent,debt_consolidation,salaried,southeast,1
66,33494.58,6.3,40.0,7720.83,48,5.5,1345.84,0.482,0.121,1,0,3,11156.64,own,education,salaried,southeast,0
28,41314.63,13.6,10.5,29365.22,24,16.22,289.21,0.084,0.724,0,1,5,3150.76,mortgage,medical,salaried,midwest,0
22,34206.21,8.6,1.0,21695.72,60,17.03,1560.6,0.547,0.686,1,1,4,11785.64,mortgage,debt_consolidation,salaried,north,1
41,27993.86,2.9,22.8,12584.3,24,13.38,686.1,0.294,0.557,0,1,4,3795.81,rent,small_business,salaried,south,1
40,18021.34,3.6,14.0,13161.56,36,11.78,713.47,0.475,0.711,2,0,2,8115.6,own,home_improvement,salaried,midwest,1
50,27874.0,12.0,26.1,5918.95,36,12.02,1097.62,0.473,0.551,1,1,3,16807.04,mortgage,debt_consolidation,salaried,southeast,0
63,22005.44,11.0,37.3,10392.39,36,13.12,322.49,0.176,0.945,2,4,0,8443.15,rent,debt_consolidation,salaried,southeast,1
65,18000.0,6.6,34.3,4237.74,48,13.23,537.47,0.358,0.59,2,0,4,10392.47,rent,small_business,contract,southeast,0
